Period,Org,Org Country,Via,Dst,Dst Country,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats_total,Remove,ASMs
2015,GDL,MX,CUL,HMO,MX,AM,1,56,764,201,201,11194,,8552216
2015,GDL,MX,"",HMO,MX,VB,0,150,764,134,342,51192,,39110688
2015,GDL,MX,"",HMO,MX,Y4,0,171,764,133,460,78754,,60168056
2015,GDL,MX,"",LAP,MX,VB,0,151,512,102,292,43952,,22503424
2015,GDL,MX,"",LAP,MX,Y4,0,174,512,103,206,35766,,18312192
2015,GDL,MX,"",LMM,MX,LCT,0,50,511,95,285,14250,,7281750
2015,GDL,MX,MZT,LMM,MX,VW,1,48,511,190,9,432,,220752
2015,GDL,MX,"",LMM,MX,Y4,0,152,511,100,104,15776,,8061536
2015,GDL,MX,"",MEX,MX,4O,0,146,284,71,3538,517024,,146834816
2015,GDL,MX,"",MEX,MX,AM,0,133,284,86,5353,710144,,201680896
2015,GDL,MX,"",MEX,MX,VB,0,157,284,78,956,149720,,42520480
2015,GDL,MX,"",MEX,MX,VW,0,48,284,95,1,48,,13632
2015,GDL,MX,"",MEX,MX,Y4,0,172,284,81,2510,432798,,122914632
2015,GDL,MX,"",MID,MX,VB,0,150,881,142,171,25596,,22550076
2015,GDL,MX,"",MID,MX,Y4,0,173,881,136,133,23064,,20319384
2015,GDL,MX,"",MTY,MX,4O,0,150,415,84,611,91650,,38034750
2015,GDL,MX,"",MTY,MX,AM,0,60,415,88,1743,104918,,43540970
2015,GDL,MX,"",MTY,MX,VB,0,154,415,85,601,92436,,38360940
2015,GDL,MX,"",MTY,MX,Y4,0,174,415,87,365,63414,,26316810
2015,GDL,MX,"",MXL,MX,AM,0,76,1112,163,121,9196,,10225952
2015,GDL,MX,"",MXL,MX,Y4,0,172,1112,175,690,118604,,131887648
2015,GDL,MX,"",MZT,MX,VW,0,48,262,85,11,528,,138336
2015,GDL,MX,"",PBC,MX,VW,0,48,334,100,310,14880,,4969920
2015,GDL,MX,"",PVR,MX,4O,0,98,126,45,37,3626,,456876
2015,GDL,MX,"",PVR,MX,AM,0,67,126,57,653,43570,,5489820
2015,GDL,MX,"",PVR,MX,LCT,0,50,126,45,327,16350,,2060100
2015,GDL,MX,"",QRO,MX,LCT,0,50,201,55,300,15000,,3015000
2015,GDL,MX,"",REX,MX,VB,0,151,497,92,156,23568,,11713296
2015,GDL,MX,"",SJD,MX,4O,0,150,449,87,597,89498,,40184602
2015,GDL,MX,"",SJD,MX,Y4,0,173,449,94,251,43548,,19553052
2015,GDL,MX,MTY,TAM,MX,AM,1,50,371,201,309,15502,,5751242
2015,GDL,MX,"",TAM,MX,VB,0,151,371,82,106,16008,,5938968
2015,GDL,MX,"",TAM,MX,Y4,0,174,371,75,1,174,,64554
2015,GDL,MX,"",TGZ,MX,VB,0,151,726,125,190,28664,,20810064
2015,GDL,MX,"",TGZ,MX,Y4,0,171,726,117,103,17604,,12780504
2015,GDL,MX,"",TIJ,MX,4O,0,150,1181,174,743,111450,,131622450
2015,GDL,MX,"",TIJ,MX,AM,0,155,1181,189,722,112111,,132403091
2015,GDL,MX,"",TIJ,MX,VB,0,180,1181,170,13,2340,,2763540
2015,GDL,MX,"",TIJ,MX,Y4,0,168,1181,184,2585,435018,,513756258
2015,GDL,MX,"",TLC,MX,AM,0,50,256,68,604,30200,,7731200
2015,GDL,MX,"",TLC,MX,LCT,0,50,256,65,206,10300,,2636800
2015,GDL,MX,"",TRC,MX,AM,0,50,348,83,311,15550,,5411400
2015,GDL,MX,"",TRC,MX,VB,0,148,348,75,20,2960,,1030080
2015,GDL,MX,"",TRC,MX,Y4,0,155,348,73,56,8704,,3028992
2015,GDL,MX,"",VER,MX,VB,0,152,472,90,343,52012,,24549664
2015,GDL,MX,"",VER,MX,VW,0,48,472,125,300,14400,,6796800
2015,GDL,MX,"",VER,MX,Y4,0,174,472,87,102,17724,,8365728
2015,GDL,MX,"",VSA,MX,VB,0,150,705,119,254,38136,,26885880
2015,GDL,MX,"",VSA,MX,Y4,0,174,705,115,98,17004,,11987820
2015,GDL,MX,"",ZIH,MX,LCT,0,50,234,60,97,4850,,1134900
2015,HMO,MX,MTY,CJS,MX,AM,1,50,326,250,102,5100,,1662600
2015,HMO,MX,"",CJS,MX,VB,0,148,326,70,40,5920,,1929920
2015,HMO,MX,"",CUL,MX,AM,0,50,371,78,717,35850,,13300350
2015,HMO,MX,"",CUU,MX,AM,0,50,308,74,365,18250,,5621000
2015,HMO,MX,CUL,GDL,MX,AM,1,50,764,192,106,5300,,4049200
2015,HMO,MX,"",GDL,MX,VB,0,150,764,124,342,51192,,39110688
2015,HMO,MX,"",GDL,MX,Y4,0,171,764,125,460,78754,,60168056
2015,HMO,MX,"",LMM,MX,VW,0,48,263,85,1,48,,12624
2015,HMO,MX,"",MEX,MX,4O,0,150,1004,149,602,90300,,90661200
2015,HMO,MX,"",MEX,MX,AM,0,142,1004,163,1566,222730,,223620920
2015,HMO,MX,"",MEX,MX,Y4,0,147,1004,154,574,84296,,84633184
2015,HMO,MX,"",MTY,MX,AM,0,50,707,120,1031,51550,,36445850
2015,HMO,MX,CUL,MTY,MX,AM,1,50,707,199,11,550,,388850
2015,HMO,MX,"",MTY,MX,VB,0,162,707,116,325,52516,,37128812
2015,HMO,MX,"",MTY,MX,Y4,0,144,707,110,176,25304,,17889928
2015,HMO,MX,"",MXL,MX,AM,0,50,348,74,720,36000,,12528000
2015,HMO,MX,LMM,MZT,MX,VW,1,48,505,190,1,48,,24240
2015,HMO,MX,"",TIJ,MX,AM,0,50,424,86,365,18250,,7738000
2015,HMO,MX,"",TIJ,MX,Y4,0,144,424,89,452,64988,,27554912
2015,HMO,MX,CUU,TRC,MX,AM,1,50,527,162,356,17800,,9380600
2015,HUX,MX,"",MEX,MX,4O,0,140,313,80,1338,187648,,58733824
2015,HUX,MX,"",MEX,MX,AM,0,90,313,94,738,66405,,20784765
2015,HUX,MX,"",MEX,MX,Y4,0,174,313,75,128,22224,,6956112
2015,JAL,MX,"",MEX,MX,VW,0,48,148,70,497,23856,,3530688
2015,LAP,MX,"",CUL,MX,VB,0,157,187,55,142,22234,,4157758
2015,LAP,MX,"",CUL,MX,Y4,0,174,187,53,109,18918,,3537666
2015,LAP,MX,"",GDL,MX,VB,0,151,512,96,292,43952,,22503424
2015,LAP,MX,"",GDL,MX,Y4,0,174,512,96,206,35766,,18312192
2015,LAP,MX,"",MEX,MX,4O,0,98,790,124,342,33516,,26477640
2015,LAP,MX,"",MEX,MX,AM,0,85,790,138,1081,91554,,72327660
2015,LAP,MX,"",MEX,MX,Y4,0,150,790,132,367,55108,,43535320
2015,LAP,MX,"",MTY,MX,VB,0,149,652,105,24,3584,,2336768
2015,LAP,MX,"",MZT,MX,VB,0,164,267,59,72,11840,,3161280
2015,LAP,MX,"",TIJ,MX,Y4,0,146,709,122,408,59742,,42357078
2015,LMM,MX,"",GDL,MX,LCT,0,50,511,95,303,15150,,7741650
2015,LMM,MX,MZT,GDL,MX,VW,1,48,511,250,1,48,,24528
2015,LMM,MX,"",GDL,MX,Y4,0,152,511,93,104,15776,,8061536
2015,LMM,MX,"",HMO,MX,VW,0,48,263,85,9,432,,113616
2015,LMM,MX,"",MEX,MX,AM,0,91,769,132,684,62545,,48097105
2015,LMM,MX,"",MEX,MX,Y4,0,174,769,120,153,26598,,20453862
2015,LMM,MX,"",MZT,MX,VW,0,48,248,85,1,48,,11904
2015,LMM,MX,"",TIJ,MX,AM,0,76,671,105,2,152,,101992
2015,LMM,MX,"",TIJ,MX,Y4,0,173,671,117,217,37510,,25169210
2015,LMM,MX,GDL,TLC,MX,LCT,1,50,748,190,99,4950,,3702600
2015,LZC,MX,"",MEX,MX,VW,0,48,228,85,621,29808,,6796224
2015,MAM,MX,"",MEX,MX,AM,0,57,448,96,775,44472,,19923456
2015,MAM,MX,"",MEX,MX,VW,0,48,448,120,339,16272,,7289856
2015,MEX,MX,"",ACA,MX,4O,0,132,190,51,593,78342,,14884980
2015,MEX,MX,"",ACA,MX,AM,0,88,190,64,2153,190008,,36101520
2015,MEX,MX,"",ACA,MX,VW,0,48,190,69,915,43920,,8344800
2015,MEX,MX,"",ACA,MX,Y4,0,174,190,63,121,21030,,3995700
2015,MEX,MX,"",AGU,MX,4O,0,98,262,62,593,58218,,15253116
2015,MEX,MX,"",AGU,MX,AM,0,85,262,75,2028,172903,,45300586
2015,MEX,MX,"",BJX,MX,4O,0,98,188,56,608,59584,,11201792
2015,MEX,MX,"",BJX,MX,AM,0,92,188,66,2182,200275,,37651700
2015,MEX,MX,"",CEN,MX,4O,0,136,874,140,215,29338,,25641412
2015,MEX,MX,"",CEN,MX,AM,0,88,874,155,675,59466,,51973284
2015,MEX,MX,"",CJS,MX,4O,0,150,958,153,652,97800,,93692400
2015,MEX,MX,"",CJS,MX,AM,0,107,958,170,1097,117322,,112394476
2015,MEX,MX,"",CJS,MX,VB,0,166,958,155,256,42372,,40592376
2015,MEX,MX,"",CJS,MX,Y4,0,174,958,160,76,13224,,12668592
2015,MEX,MX,"",CLQ,MX,VW,0,48,293,95,1356,65088,,19070784
2015,MEX,MX,"",CME,MX,4O,0,150,477,86,773,115950,,55308150
2015,MEX,MX,"",CME,MX,AM,0,96,477,97,1308,125521,,59873517
2015,MEX,MX,VER,CME,MX,VW,1,48,477,190,10,480,,228960
2015,MEX,MX,"",CPE,MX,4O,0,98,557,98,416,40768,,22707776
2015,MEX,MX,"",CPE,MX,AM,0,73,557,109,1082,79463,,44260891
2015,MEX,MX,"",CTM,MX,4O,0,150,704,111,649,97350,,68534400
2015,MEX,MX,"",CTM,MX,Y4,0,174,704,118,34,5916,,4164864
2015,MEX,MX,"",CUL,MX,4O,0,150,650,120,593,88950,,57817500
2015,MEX,MX,"",CUL,MX,AM,0,103,650,134,1120,114854,,74655100
2015,MEX,MX,"",CUL,MX,Y4,0,173,650,130,563,97278,,63230700
2015,MEX,MX,"",CUN,MX,4O,0,146,798,124,2809,410482,,327564636
2015,MEX,MX,"",CUN,MX,AM,0,150,798,138,5113,766996,,612062808
2015,MEX,MX,"",CUN,MX,VB,0,177,798,125,1528,270420,,215795160
2015,MEX,MX,"",CUN,MX,Y4,0,176,798,125,3389,596876,,476307048
2015,MEX,MX,"",CUU,MX,4O,0,150,772,131,656,98400,,75964800
2015,MEX,MX,"",CUU,MX,AM,0,105,772,147,1684,177489,,137021508
2015,MEX,MX,"",CUU,MX,Y4,0,148,772,140,664,98156,,75776432
2015,MEX,MX,"",CVM,MX,VW,0,48,294,92,1417,68016,,19996704
2015,MEX,MX,"",CZM,MX,4O,0,150,790,119,271,40650,,32113500
2015,MEX,MX,"",CZM,MX,AM,0,60,790,138,106,6320,,4992800
2015,MEX,MX,"",DGO,MX,AM,0,99,476,104,1161,114792,,54640992
2015,MEX,MX,"",DGO,MX,VW,0,48,476,130,466,22368,,10647168
2015,MEX,MX,"",DGO,MX,Y4,0,174,476,100,16,2784,,1325184
2015,MEX,MX,"",GDL,MX,4O,0,146,284,71,3520,514324,,146068016
2015,MEX,MX,"",GDL,MX,AM,0,133,284,83,5356,711777,,202144668
2015,MEX,MX,"",GDL,MX,VB,0,157,284,73,966,151200,,42940800
2015,MEX,MX,"",GDL,MX,VW,0,48,284,95,1,48,,13632
2015,MEX,MX,"",GDL,MX,Y4,0,172,284,80,2511,433032,,122981088
2015,MEX,MX,"",HMO,MX,4O,0,150,1004,157,602,90300,,90661200
2015,MEX,MX,"",HMO,MX,AM,0,142,1004,175,1566,222665,,223555660
2015,MEX,MX,"",HMO,MX,Y4,0,147,1004,172,574,84296,,84633184
2015,MEX,MX,"",HUX,MX,4O,0,140,313,70,1338,187648,,58733824
2015,MEX,MX,"",HUX,MX,AM,0,90,313,79,738,66405,,20784765
2015,MEX,MX,"",HUX,MX,Y4,0,174,313,75,128,22224,,6956112
2015,MEX,MX,"",JAL,MX,VW,0,48,148,60,497,23856,,3530688
2015,MEX,MX,"",LAP,MX,4O,0,98,790,129,342,33516,,26477640
2015,MEX,MX,"",LAP,MX,AM,0,85,790,148,1081,91531,,72309490
2015,MEX,MX,"",LAP,MX,Y4,0,150,790,139,367,55108,,43535320
2015,MEX,MX,"",LMM,MX,AM,0,92,769,144,683,62495,,48058655
2015,MEX,MX,"",LMM,MX,Y4,0,174,769,132,153,26598,,20453862
2015,MEX,MX,"",LZC,MX,VW,0,48,228,81,621,29808,,6796224
2015,MEX,MX,"",MAM,MX,AM,0,57,448,96,775,44472,,19923456
2015,MEX,MX,"",MAM,MX,VW,0,48,448,117,341,16368,,7332864
2015,MEX,MX,"",MID,MX,4O,0,150,619,100,1983,296514,,183542166
2015,MEX,MX,"",MID,MX,AM,0,122,619,114,2484,302567,,187288973
2015,MEX,MX,"",MID,MX,VB,0,172,619,100,251,43076,,26664044
2015,MEX,MX,"",MID,MX,Y4,0,173,619,112,816,141564,,87628116
2015,MEX,MX,"",MLM,MX,AM,0,65,130,52,768,49756,,6468280
2015,MEX,MX,"",MLM,MX,VW,0,48,130,55,672,32256,,4193280
2015,MEX,MX,"",MTT,MX,4O,0,98,308,67,579,56742,,17476536
2015,MEX,MX,"",MTT,MX,AM,0,91,308,79,1337,121862,,37533496
2015,MEX,MX,"",MTY,MX,4O,0,147,442,90,4641,682474,,301653508
2015,MEX,MX,"",MTY,MX,AM,0,138,442,104,5932,820326,,362584092
2015,MEX,MX,"",MTY,MX,VB,0,169,442,91,1729,291504,,128844768
2015,MEX,MX,"",MTY,MX,Y4,0,158,442,98,1418,224480,,99220160
2015,MEX,MX,"",MXL,MX,AM,0,146,1351,213,628,91698,,123883998
2015,MEX,MX,"",MXL,MX,Y4,0,171,1351,211,757,129642,,175146342
2015,MEX,MX,"",MZT,MX,4O,0,100,528,99,375,37582,,19843296
2015,MEX,MX,"",MZT,MX,AM,0,102,528,112,1096,112320,,59304960
2015,MEX,MX,"",MZT,MX,VB,0,168,528,102,347,58436,,30854208
2015,MEX,MX,GDL,MZT,MX,VW,1,48,528,205,1,48,,25344
2015,MEX,MX,"",MZT,MX,Y4,0,174,528,104,156,27072,,14294016
2015,MEX,MX,"",NLD,MX,AM,0,70,553,114,671,46666,,25806298
2015,MEX,MX,"",OAX,MX,4O,0,138,228,65,935,129434,,29510952
2015,MEX,MX,"",OAX,MX,AM,0,92,228,71,1960,181053,,41280084
2015,MEX,MX,"",OAX,MX,Y4,0,174,228,63,113,19638,,4477464
2015,MEX,MX,"",PAZ,MX,AM,0,50,132,59,455,22786,,3007752
2015,MEX,MX,"",PAZ,MX,VW,0,48,132,55,927,44496,,5873472
2015,MEX,MX,"",PDS,MX,VW,0,48,640,159,381,18288,,11704320
2015,MEX,MX,"",PQM,MX,4O,0,98,482,89,107,10486,,5054252
2015,MEX,MX,"",PVR,MX,4O,0,133,410,85,998,132852,,54469320
2015,MEX,MX,"",PVR,MX,AM,0,118,410,98,1841,216877,,88919570
2015,MEX,MX,"",PVR,MX,VB,0,173,410,86,234,40462,,16589420
2015,MEX,MX,"",PVR,MX,Y4,0,156,410,93,410,64042,,26257220
2015,MEX,MX,"",PXM,MX,4O,0,98,278,62,239,23422,,6511316
2015,MEX,MX,"",PXM,MX,VB,0,169,278,66,411,69256,,19253168
2015,MEX,MX,"",PXM,MX,VW,0,48,278,89,526,25248,,7018944
2015,MEX,MX,"",QRO,MX,AM,0,50,109,59,183,9176,,1000184
2015,MEX,MX,"",REX,MX,4O,0,98,456,90,555,54390,,24801840
2015,MEX,MX,"",REX,MX,AM,0,86,456,99,1384,118496,,54034176
2015,MEX,MX,"",REX,MX,VB,0,169,456,92,541,91184,,41579904
2015,MEX,MX,"",SJD,MX,4O,0,150,731,122,605,90698,,66300238
2015,MEX,MX,"",SJD,MX,AM,0,118,731,138,1083,127739,,93377209
2015,MEX,MX,"",SJD,MX,VB,0,176,731,125,33,5816,,4251496
2015,MEX,MX,"",SJD,MX,Y4,0,171,731,132,461,79026,,57768006
2015,MEX,MX,"",SLP,MX,4O,0,98,228,61,574,56252,,12825456
2015,MEX,MX,"",SLP,MX,AM,0,70,228,75,1280,89527,,20412156
2015,MEX,MX,"",SLP,MX,VW,0,48,228,78,1162,55776,,12716928
2015,MEX,MX,"",SLW,MX,AM,0,64,437,107,905,58261,,25460057
2015,MEX,MX,"",TAM,MX,4O,0,139,211,60,1219,169746,,35816406
2015,MEX,MX,"",TAM,MX,AM,0,87,211,69,1574,136845,,28874295
2015,MEX,MX,"",TAM,MX,Y4,0,174,211,65,78,13548,,2858628
2015,MEX,MX,"",TAP,MX,AM,0,103,546,109,1131,116276,,63486696
2015,MEX,MX,"",TAP,MX,Y4,0,173,546,107,297,51522,,28131012
2015,MEX,MX,"",TGZ,MX,4O,0,145,444,86,1881,273102,,121257288
2015,MEX,MX,"",TGZ,MX,AM,0,97,444,98,1811,174819,,77619636
2015,MEX,MX,"",TGZ,MX,Y4,0,173,444,91,493,85464,,37946016
2015,MEX,MX,"",TIJ,MX,4O,0,150,1429,209,1183,177450,,253576050
2015,MEX,MX,"",TIJ,MX,AM,0,161,1429,228,1986,318773,,455526617
2015,MEX,MX,BJX,TIJ,MX,AM,1,99,1429,290,277,27421,,39184609
2015,MEX,MX,"",TIJ,MX,VB,0,180,1429,220,84,15120,,21606480
2015,MEX,MX,"",TIJ,MX,Y4,0,174,1429,222,2089,362910,,518598390
2015,MEX,MX,"",TPQ,MX,VW,0,48,397,118,1040,49920,,19818240
2015,MEX,MX,"",TRC,MX,4O,0,102,505,97,673,68814,,34751070
2015,MEX,MX,"",TRC,MX,AM,0,99,505,109,1518,149604,,75550020
2015,MEX,MX,"",TRC,MX,VB,0,171,505,99,341,58316,,29449580
2015,MEX,MX,"",VER,MX,4O,0,138,189,56,854,117804,,22264956
2015,MEX,MX,"",VER,MX,AM,0,86,189,64,2721,235075,,44429175
2015,MEX,MX,"",VER,MX,VW,0,48,189,70,581,27888,,5270832
2015,MEX,MX,"",VER,MX,Y4,0,174,189,60,79,13746,,2597994
2015,MEX,MX,"",VSA,MX,4O,0,150,420,80,1948,291732,,122527440
2015,MEX,MX,"",VSA,MX,AM,0,114,420,93,2072,236432,,99301440
2015,MEX,MX,"",VSA,MX,Y4,0,174,420,88,207,35970,,15107400
2015,MEX,MX,"",ZCL,MX,4O,0,99,333,76,358,35292,,11752236
2015,MEX,MX,"",ZCL,MX,AM,0,66,333,86,1067,70874,,23601042
2015,MEX,MX,"",ZIH,MX,4O,0,130,200,56,625,81426,,16285200
2015,MEX,MX,"",ZIH,MX,AM,0,89,200,70,860,76802,,15360400
2015,MEX,MX,"",ZIH,MX,VW,0,48,200,73,343,16464,,3292800
2015,MEX,MX,"",ZLO,MX,4O,0,101,358,75,41,4122,,1475676
2015,MEX,MX,"",ZLO,MX,AM,0,72,358,85,727,52458,,18779964
2015,MEX,MX,"",ZLO,MX,VW,0,48,358,104,735,35280,,12630240
2015,MID,MX,"",CUN,MX,7M,0,19,179,59,365,6935,,1241365
2015,MID,MX,CUN,CZM,MX,7M,1,19,177,115,365,6935,,1227495
2015,MID,MX,"",GDL,MX,VB,0,150,881,150,171,25596,,22550076
2015,MID,MX,"",GDL,MX,Y4,0,173,881,144,133,23064,,20319384
2015,MID,MX,"",MEX,MX,4O,0,150,619,117,1984,296664,,183635016
2015,MID,MX,"",MEX,MX,AM,0,122,619,131,2486,302887,,187487053
2015,MID,MX,"",MEX,MX,VB,0,172,619,112,251,43076,,26664044
2015,MID,MX,"",MEX,MX,Y4,0,173,619,122,816,141564,,87628116
2015,MID,MX,"",MTY,MX,VB,0,155,741,130,310,47928,,35514648
2015,MID,MX,"",MTY,MX,Y4,0,144,741,126,205,29480,,21844680
2015,MID,MX,"",TIJ,MX,Y4,0,144,1858,275,25,3600,,6688800
2015,MID,MX,VSA,VER,MX,7M,1,17,441,180,365,6319,,2786679
2015,MID,MX,VSA,VER,MX,AM,1,71,441,195,412,29290,,12916890
2015,MID,MX,"",VSA,MX,7M,0,17,289,90,365,6319,,1826191
2015,MID,MX,"",VSA,MX,AM,0,71,289,90,412,29290,,8464810
2015,MID,MX,"",VSA,MX,VW,0,48,289,90,196,9408,,2718912
2015,MLM,MX,"",MEX,MX,AM,0,65,130,57,768,49756,,6468280
2015,MLM,MX,"",MEX,MX,VW,0,48,130,57,672,32256,,4193280
2015,MLM,MX,"",TIJ,MX,Y4,0,146,1317,200,646,94504,,124461768
2015,MTT,MX,"",MEX,MX,4O,0,98,308,80,579,56742,,17476536
2015,MTT,MX,"",MEX,MX,AM,0,91,308,86,1337,121862,,37533496
2015,MTY,MX,"",ACA,MX,VB,0,152,623,106,134,20344,,12674312
2015,MTY,MX,"",ACA,MX,Y4,0,144,623,111,103,14812,,9227876
2015,MTY,MX,"",AGU,MX,AM,0,50,313,78,569,28502,,8921126
2015,MTY,MX,"",BJX,MX,4O,0,98,341,73,580,56840,,19382440
2015,MTY,MX,"",BJX,MX,AM,0,50,341,79,1335,66776,,22770616
2015,MTY,MX,"",BJX,MX,VB,0,154,341,75,250,38472,,13118952
2015,MTY,MX,"",CJS,MX,4O,0,98,557,110,50,4900,,2729300
2015,MTY,MX,"",CJS,MX,AM,0,52,557,109,712,36796,,20495372
2015,MTY,MX,"",CJS,MX,VB,0,155,557,108,273,42292,,23556644
2015,MTY,MX,"",CME,MX,4O,0,98,722,122,164,16072,,11603984
2015,MTY,MX,"",CUL,MX,AM,0,50,465,101,590,29500,,13717500
2015,MTY,MX,"",CUL,MX,VB,0,159,465,97,354,56206,,26135790
2015,MTY,MX,"",CUL,MX,Y4,0,144,465,92,183,26312,,12235080
2015,MTY,MX,"",CUN,MX,4O,0,147,899,136,695,102170,,91850830
2015,MTY,MX,"",CUN,MX,AM,0,77,899,141,341,26353,,23691347
2015,MTY,MX,MEX,CUN,MX,AM,1,144,899,336,102,14657,,13176643
2015,MTY,MX,"",CUN,MX,VB,0,166,899,132,907,150474,,135276126
2015,MTY,MX,"",CUN,MX,Y4,0,150,899,130,690,103380,,92938620
2015,MTY,MX,"",CUU,MX,AM,0,50,412,90,1069,53450,,22021400
2015,MTY,MX,"",CUU,MX,VB,0,161,412,89,311,49932,,20571984
2015,MTY,MX,"",CUU,MX,Y4,0,144,412,80,123,17672,,7280864
2015,MTY,MX,"",DGO,MX,LCT,0,50,299,70,271,13550,,4051450
2015,MTY,MX,"",GDL,MX,4O,0,150,415,83,611,91650,,38034750
2015,MTY,MX,"",GDL,MX,AM,0,60,415,89,1743,104895,,43531425
2015,MTY,MX,"",GDL,MX,VB,0,154,415,85,601,92532,,38400780
2015,MTY,MX,"",GDL,MX,Y4,0,174,415,91,365,63414,,26316810
2015,MTY,MX,"",HMO,MX,AM,0,50,707,130,1030,51500,,36410500
2015,MTY,MX,CUL,HMO,MX,AM,1,50,707,208,11,550,,388850
2015,MTY,MX,"",HMO,MX,VB,0,162,707,125,325,52516,,37128812
2015,MTY,MX,"",HMO,MX,Y4,0,144,707,121,176,25304,,17889928
2015,MTY,MX,"",LAP,MX,VB,0,149,652,115,24,3584,,2336768
2015,MTY,MX,"",MEX,MX,4O,0,147,442,86,4639,682174,,301520908
2015,MTY,MX,"",MEX,MX,AM,0,134,442,100,5730,768936,,339869712
2015,MTY,MX,"",MEX,MX,VB,0,169,442,93,1732,292076,,129097592
2015,MTY,MX,"",MEX,MX,Y4,0,158,442,92,1418,224480,,99220160
2015,MTY,MX,"",MID,MX,VB,0,155,741,118,310,47928,,35514648
2015,MTY,MX,"",MID,MX,Y4,0,144,741,117,205,29480,,21844680
2015,MTY,MX,HMO,MXL,MX,AM,1,50,1026,233,9,450,,461700
2015,MTY,MX,"",MZT,MX,VB,0,164,426,89,224,36736,,15649536
2015,MTY,MX,"",OAX,MX,VB,0,152,643,112,122,18602,,11961086
2015,MTY,MX,"",OAX,MX,Y4,0,144,643,96,105,15080,,9696440
2015,MTY,MX,"",PBC,MX,AM,0,50,470,96,689,34450,,16191500
2015,MTY,MX,"",PBC,MX,Y4,0,144,470,85,147,21128,,9930160
2015,MTY,MX,"",PVR,MX,AM,0,51,480,111,57,2902,,1392960
2015,MTY,MX,"",PVR,MX,LCT,0,50,480,95,48,2400,,1152000
2015,MTY,MX,"",PVR,MX,VB,0,170,480,92,268,45560,,21868800
2015,MTY,MX,"",PVR,MX,Y4,0,144,480,97,134,19236,,9233280
2015,MTY,MX,"",PXM,MX,VB,0,148,710,110,3,444,,315240
2015,MTY,MX,"",QRO,MX,AM,0,53,355,83,1288,68326,,24255730
2015,MTY,MX,"",QRO,MX,LCT,0,50,355,76,772,38600,,13703000
2015,MTY,MX,"",QRO,MX,Y4,0,144,355,72,138,19832,,7040360
2015,MTY,MX,"",SJD,MX,AM,0,50,630,133,15,750,,472500
2015,MTY,MX,"",SJD,MX,VB,0,162,630,116,180,29138,,18356940
2015,MTY,MX,"",SJD,MX,Y4,0,144,630,117,127,18268,,11508840
2015,MTY,MX,"",SLP,MX,AM,0,50,248,70,564,28200,,6993600
2015,MTY,MX,"",TAM,MX,AM,0,62,279,81,688,42312,,11805048
2015,MTY,MX,"",TAM,MX,LCT,0,50,279,63,320,16000,,4464000
2015,MTY,MX,"",TAM,MX,VB,0,162,279,61,364,58932,,16442028
2015,MTY,MX,"",TGZ,MX,VB,0,158,782,127,258,40872,,31961904
2015,MTY,MX,"",TGZ,MX,Y4,0,144,782,124,107,15368,,12017776
2015,MTY,MX,"",TIJ,MX,AM,0,76,1117,176,94,7144,,7979848
2015,MTY,MX,"",TIJ,MX,Y4,0,164,1117,177,539,88540,,98899180
2015,MTY,MX,"",TLC,MX,4O,0,120,445,82,729,87666,,39011370
2015,MTY,MX,"",TLC,MX,AM,0,50,445,89,574,28700,,12771500
2015,MTY,MX,"",TRC,MX,AM,0,50,205,62,181,9050,,1855250
2015,MTY,MX,"",VER,MX,4O,0,99,521,89,172,17064,,8890344
2015,MTY,MX,TAM,VER,MX,AM,1,71,521,195,375,26662,,13890902
2015,MTY,MX,"",VER,MX,VB,0,161,521,95,530,85196,,44387116
2015,MTY,MX,"",VER,MX,Y4,0,144,521,95,151,21724,,11318204
2015,MTY,MX,"",VSA,MX,4O,0,98,711,120,439,43022,,30588642
2015,MTY,MX,"",VSA,MX,VB,0,165,711,118,452,74704,,53114544
2015,MTY,MX,"",VSA,MX,Y4,0,144,711,120,59,8496,,6040656
2015,MXL,MX,HMO,CUL,MX,AM,1,50,718,194,640,32000,,22976000
2015,MXL,MX,"",GDL,MX,AM,0,76,1112,158,121,9196,,10225952
2015,MXL,MX,"",GDL,MX,Y4,0,172,1112,164,690,118604,,131887648
2015,MXL,MX,"",HMO,MX,AM,0,50,348,73,720,36000,,12528000
2015,MXL,MX,"",MEX,MX,AM,0,145,1351,193,629,91476,,123584076
2015,MXL,MX,"",MEX,MX,Y4,0,171,1351,192,757,129642,,175146342
2015,MXL,MX,HMO,MTY,MX,AM,1,50,1026,217,9,450,,461700
2015,MZT,MX,"",GDL,MX,VW,0,48,262,85,11,528,,138336
2015,MZT,MX,LMM,HMO,MX,VW,1,48,505,190,9,432,,218160
2015,MZT,MX,"",LAP,MX,VB,0,164,267,62,72,11840,,3161280
2015,MZT,MX,"",LMM,MX,VW,0,48,248,85,9,432,,107136
2015,MZT,MX,"",MEX,MX,4O,0,100,528,98,375,37582,,19843296
2015,MZT,MX,"",MEX,MX,AM,0,102,528,108,1096,112272,,59279616
2015,MZT,MX,"",MEX,MX,VB,0,168,528,101,347,58436,,30854208
2015,MZT,MX,GDL,MEX,MX,VW,1,48,528,205,1,48,,25344
2015,MZT,MX,"",MEX,MX,Y4,0,174,528,102,156,27072,,14294016
2015,MZT,MX,"",MTY,MX,VB,0,164,426,80,224,36736,,15649536
